dataset_name,features_dimension,type_classifier,learning_rate_init,num_iter,score,solver,learning_rate,activation,hidden_layer_sizes
artificial,100,MLPClassifier,1.0,200,0.508,adam,constant,relu,"(10,10)"
artificial,100,MLPClassifier,1.0,200,0.492,adam,constant,relu,"(20,20,20)"
artificial,100,MLPClassifier,1.0,200,0.7,adam,invscaling,identity,"(5,)"
artificial,100,MLPClassifier,1.0,200,0.68,adam,invscaling,identity,"(100,)"
artificial,100,MLPClassifier,1.0,200,0.72,adam,invscaling,identity,"(10,10)"
artificial,100,MLPClassifier,1.0,200,0.716,adam,invscaling,identity,"(20,20,20)"
artificial,100,MLPClassifier,1.0,200,0.692,adam,invscaling,logistic,"(5,)"
artificial,100,MLPClassifier,1.0,200,0.68,adam,invscaling,logistic,"(100,)"
artificial,100,MLPClassifier,1.0,200,0.652,adam,invscaling,logistic,"(10,10)"
artificial,100,MLPClassifier,1.0,200,0.492,adam,invscaling,logistic,"(20,20,20)"
artificial,100,MLPClassifier,1.0,200,0.664,adam,invscaling,tanh,"(5,)"
artificial,100,MLPClassifier,1.0,200,0.68,adam,invscaling,tanh,"(100,)"
artificial,100,MLPClassifier,1.0,200,0.628,adam,invscaling,tanh,"(10,10)"
artificial,100,MLPClassifier,1.0,200,0.584,adam,invscaling,tanh,"(20,20,20)"
artificial,100,MLPClassifier,1.0,200,0.704,adam,invscaling,relu,"(5,)"
artificial,100,MLPClassifier,1.0,200,0.708,adam,invscaling,relu,"(100,)"
artificial,100,MLPClassifier,1.0,200,0.508,adam,invscaling,relu,"(10,10)"
artificial,100,MLPClassifier,1.0,200,0.492,adam,invscaling,relu,"(20,20,20)"
artificial,100,MLPClassifier,1.0,200,0.676,adam,adaptive,identity,"(5,)"
artificial,100,MLPClassifier,1.0,200,0.728,adam,adaptive,identity,"(100,)"
artificial,100,MLPClassifier,1.0,200,0.716,adam,adaptive,identity,"(10,10)"
artificial,100,MLPClassifier,1.0,200,0.692,adam,adaptive,identity,"(20,20,20)"
artificial,100,MLPClassifier,1.0,200,0.68,adam,adaptive,logistic,"(5,)"
artificial,100,MLPClassifier,1.0,200,0.76,adam,adaptive,logistic,"(100,)"
artificial,100,MLPClassifier,1.0,200,0.492,adam,adaptive,logistic,"(10,10)"
artificial,100,MLPClassifier,1.0,200,0.492,adam,adaptive,logistic,"(20,20,20)"
artificial,100,MLPClassifier,1.0,200,0.576,adam,adaptive,tanh,"(5,)"
artificial,100,MLPClassifier,1.0,200,0.72,adam,adaptive,tanh,"(100,)"
artificial,100,MLPClassifier,1.0,200,0.592,adam,adaptive,tanh,"(10,10)"
artificial,100,MLPClassifier,1.0,200,0.576,adam,adaptive,tanh,"(20,20,20)"
artificial,100,MLPClassifier,1.0,200,0.696,adam,adaptive,relu,"(5,)"
artificial,100,MLPClassifier,1.0,200,0.64,adam,adaptive,relu,"(100,)"
artificial,100,MLPClassifier,1.0,200,0.512,adam,adaptive,relu,"(10,10)"
artificial,100,MLPClassifier,1.0,200,0.508,adam,adaptive,relu,"(20,20,20)"
artificial,100,PereptronClassifier,1.0,400,0.664,,,,
artificial,100,MLPClassifier,1.0,400,0.724,lbfgs,constant,identity,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.724,lbfgs,constant,identity,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.724,lbfgs,constant,identity,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.724,lbfgs,constant,identity,"(20,20,20)"
artificial,100,MLPClassifier,1.0,400,0.724,lbfgs,constant,logistic,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.764,lbfgs,constant,logistic,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.724,lbfgs,constant,logistic,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.748,lbfgs,constant,logistic,"(20,20,20)"
artificial,100,MLPClassifier,1.0,400,0.704,lbfgs,constant,tanh,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.712,lbfgs,constant,tanh,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.684,lbfgs,constant,tanh,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.692,lbfgs,constant,tanh,"(20,20,20)"
artificial,100,MLPClassifier,1.0,400,0.716,lbfgs,constant,relu,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.796,lbfgs,constant,relu,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.812,lbfgs,constant,relu,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.772,lbfgs,constant,relu,"(20,20,20)"
artificial,100,MLPClassifier,1.0,400,0.724,lbfgs,invscaling,identity,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.724,lbfgs,invscaling,identity,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.724,lbfgs,invscaling,identity,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.724,lbfgs,invscaling,identity,"(20,20,20)"
artificial,100,MLPClassifier,1.0,400,0.708,lbfgs,invscaling,logistic,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.708,lbfgs,invscaling,logistic,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.68,lbfgs,invscaling,logistic,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.752,lbfgs,invscaling,logistic,"(20,20,20)"
artificial,100,MLPClassifier,1.0,400,0.7,lbfgs,invscaling,tanh,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.7,lbfgs,invscaling,tanh,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.728,lbfgs,invscaling,tanh,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.696,lbfgs,invscaling,tanh,"(20,20,20)"
artificial,100,MLPClassifier,1.0,400,0.728,lbfgs,invscaling,relu,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.804,lbfgs,invscaling,relu,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.716,lbfgs,invscaling,relu,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.748,lbfgs,invscaling,relu,"(20,20,20)"
artificial,100,MLPClassifier,1.0,400,0.724,lbfgs,adaptive,identity,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.724,lbfgs,adaptive,identity,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.724,lbfgs,adaptive,identity,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.724,lbfgs,adaptive,identity,"(20,20,20)"
artificial,100,MLPClassifier,1.0,400,0.704,lbfgs,adaptive,logistic,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.724,lbfgs,adaptive,logistic,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.704,lbfgs,adaptive,logistic,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.724,lbfgs,adaptive,logistic,"(20,20,20)"
artificial,100,MLPClassifier,1.0,400,0.768,lbfgs,adaptive,tanh,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.732,lbfgs,adaptive,tanh,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.712,lbfgs,adaptive,tanh,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.712,lbfgs,adaptive,tanh,"(20,20,20)"
artificial,100,MLPClassifier,1.0,400,0.768,lbfgs,adaptive,relu,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.752,lbfgs,adaptive,relu,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.72,lbfgs,adaptive,relu,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.768,lbfgs,adaptive,relu,"(20,20,20)"
artificial,100,MLPClassifier,1.0,400,0.692,sgd,constant,identity,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.704,sgd,constant,identity,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.492,sgd,constant,identity,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.492,sgd,constant,identity,"(20,20,20)"
artificial,100,MLPClassifier,1.0,400,0.748,sgd,constant,logistic,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.824,sgd,constant,logistic,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.728,sgd,constant,logistic,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.728,sgd,constant,logistic,"(20,20,20)"
artificial,100,MLPClassifier,1.0,400,0.712,sgd,constant,tanh,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.74,sgd,constant,tanh,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.664,sgd,constant,tanh,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.68,sgd,constant,tanh,"(20,20,20)"
artificial,100,MLPClassifier,1.0,400,0.704,sgd,constant,relu,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.78,sgd,constant,relu,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.744,sgd,constant,relu,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.492,sgd,constant,relu,"(20,20,20)"
artificial,100,MLPClassifier,1.0,400,0.684,sgd,invscaling,identity,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.72,sgd,invscaling,identity,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.492,sgd,invscaling,identity,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.492,sgd,invscaling,identity,"(20,20,20)"
artificial,100,MLPClassifier,1.0,400,0.728,sgd,invscaling,logistic,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.736,sgd,invscaling,logistic,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.78,sgd,invscaling,logistic,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.492,sgd,invscaling,logistic,"(20,20,20)"
artificial,100,MLPClassifier,1.0,400,0.724,sgd,invscaling,tanh,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.708,sgd,invscaling,tanh,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.756,sgd,invscaling,tanh,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.752,sgd,invscaling,tanh,"(20,20,20)"
artificial,100,MLPClassifier,1.0,400,0.748,sgd,invscaling,relu,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.764,sgd,invscaling,relu,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.756,sgd,invscaling,relu,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.716,sgd,invscaling,relu,"(20,20,20)"
artificial,100,MLPClassifier,1.0,400,0.7,sgd,adaptive,identity,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.68,sgd,adaptive,identity,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.492,sgd,adaptive,identity,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.492,sgd,adaptive,identity,"(20,20,20)"
artificial,100,MLPClassifier,1.0,400,0.74,sgd,adaptive,logistic,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.784,sgd,adaptive,logistic,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.736,sgd,adaptive,logistic,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.72,sgd,adaptive,logistic,"(20,20,20)"
artificial,100,MLPClassifier,1.0,400,0.716,sgd,adaptive,tanh,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.684,sgd,adaptive,tanh,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.772,sgd,adaptive,tanh,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.756,sgd,adaptive,tanh,"(20,20,20)"
artificial,100,MLPClassifier,1.0,400,0.752,sgd,adaptive,relu,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.728,sgd,adaptive,relu,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.768,sgd,adaptive,relu,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.788,sgd,adaptive,relu,"(20,20,20)"
artificial,100,MLPClassifier,1.0,400,0.732,adam,constant,identity,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.648,adam,constant,identity,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.26,adam,constant,identity,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.688,adam,constant,identity,"(20,20,20)"
artificial,100,MLPClassifier,1.0,400,0.68,adam,constant,logistic,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.716,adam,constant,logistic,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.632,adam,constant,logistic,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.492,adam,constant,logistic,"(20,20,20)"
artificial,100,MLPClassifier,1.0,400,0.64,adam,constant,tanh,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.704,adam,constant,tanh,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.628,adam,constant,tanh,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.596,adam,constant,tanh,"(20,20,20)"
artificial,100,MLPClassifier,1.0,400,0.7,adam,constant,relu,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.736,adam,constant,relu,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.492,adam,constant,relu,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.492,adam,constant,relu,"(20,20,20)"
artificial,100,MLPClassifier,1.0,400,0.676,adam,invscaling,identity,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.704,adam,invscaling,identity,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.7,adam,invscaling,identity,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.68,adam,invscaling,identity,"(20,20,20)"
artificial,100,MLPClassifier,1.0,400,0.668,adam,invscaling,logistic,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.736,adam,invscaling,logistic,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.664,adam,invscaling,logistic,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.508,adam,invscaling,logistic,"(20,20,20)"
artificial,100,MLPClassifier,1.0,400,0.704,adam,invscaling,tanh,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.66,adam,invscaling,tanh,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.68,adam,invscaling,tanh,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.612,adam,invscaling,tanh,"(20,20,20)"
artificial,100,MLPClassifier,1.0,400,0.648,adam,invscaling,relu,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.7,adam,invscaling,relu,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.5,adam,invscaling,relu,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.508,adam,invscaling,relu,"(20,20,20)"
artificial,100,MLPClassifier,1.0,400,0.724,adam,adaptive,identity,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.684,adam,adaptive,identity,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.712,adam,adaptive,identity,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.596,adam,adaptive,identity,"(20,20,20)"
artificial,100,MLPClassifier,1.0,400,0.664,adam,adaptive,logistic,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.772,adam,adaptive,logistic,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.712,adam,adaptive,logistic,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.492,adam,adaptive,logistic,"(20,20,20)"
artificial,100,MLPClassifier,1.0,400,0.624,adam,adaptive,tanh,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.704,adam,adaptive,tanh,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.632,adam,adaptive,tanh,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.52,adam,adaptive,tanh,"(20,20,20)"
artificial,100,MLPClassifier,1.0,400,0.656,adam,adaptive,relu,"(5,)"
artificial,100,MLPClassifier,1.0,400,0.712,adam,adaptive,relu,"(100,)"
artificial,100,MLPClassifier,1.0,400,0.492,adam,adaptive,relu,"(10,10)"
artificial,100,MLPClassifier,1.0,400,0.508,adam,adaptive,relu,"(20,20,20)"
xor,2,PereptronClassifier,0.001,100,0.346,,,,
xor,2,MLPClassifier,0.001,100,0.506,lbfgs,constant,identity,"(5,)"
xor,2,MLPClassifier,0.001,100,0.508,lbfgs,constant,identity,"(100,)"
xor,2,MLPClassifier,0.001,100,0.506,lbfgs,constant,identity,"(10,10)"
xor,2,MLPClassifier,0.001,100,0.504,lbfgs,constant,identity,"(20,20,20)"
xor,2,MLPClassifier,0.001,100,1.0,lbfgs,constant,logistic,"(5,)"
xor,2,MLPClassifier,0.001,100,1.0,lbfgs,constant,logistic,"(100,)"
xor,2,MLPClassifier,0.001,100,1.0,lbfgs,constant,logistic,"(10,10)"
xor,2,MLPClassifier,0.001,100,0.434,lbfgs,constant,logistic,"(20,20,20)"
xor,2,MLPClassifier,0.001,100,1.0,lbfgs,constant,tanh,"(5,)"
xor,2,MLPClassifier,0.001,100,1.0,lbfgs,constant,tanh,"(100,)"
xor,2,MLPClassifier,0.001,100,1.0,lbfgs,constant,tanh,"(10,10)"
xor,2,MLPClassifier,0.001,100,1.0,lbfgs,constant,tanh,"(20,20,20)"
xor,2,MLPClassifier,0.001,100,1.0,lbfgs,constant,relu,"(5,)"
xor,2,MLPClassifier,0.001,100,1.0,lbfgs,constant,relu,"(100,)"
xor,2,MLPClassifier,0.001,100,1.0,lbfgs,constant,relu,"(10,10)"
xor,2,MLPClassifier,0.001,100,1.0,lbfgs,constant,relu,"(20,20,20)"
xor,2,MLPClassifier,0.001,100,0.506,lbfgs,invscaling,identity,"(5,)"
xor,2,MLPClassifier,0.001,100,0.508,lbfgs,invscaling,identity,"(100,)"
xor,2,MLPClassifier,0.001,100,0.504,lbfgs,invscaling,identity,"(10,10)"
xor,2,MLPClassifier,0.001,100,0.506,lbfgs,invscaling,identity,"(20,20,20)"
xor,2,MLPClassifier,0.001,100,1.0,lbfgs,invscaling,logistic,"(5,)"
xor,2,MLPClassifier,0.001,100,1.0,lbfgs,invscaling,logistic,"(100,)"
xor,2,MLPClassifier,0.001,100,1.0,lbfgs,invscaling,logistic,"(10,10)"
xor,2,MLPClassifier,0.001,100,0.52,lbfgs,invscaling,logistic,"(20,20,20)"
xor,2,MLPClassifier,0.001,100,1.0,lbfgs,invscaling,tanh,"(5,)"
xor,2,MLPClassifier,0.001,100,1.0,lbfgs,invscaling,tanh,"(100,)"
xor,2,MLPClassifier,0.001,100,1.0,lbfgs,invscaling,tanh,"(10,10)"
xor,2,MLPClassifier,0.001,100,1.0,lbfgs,invscaling,tanh,"(20,20,20)"
xor,2,MLPClassifier,0.001,100,0.998,lbfgs,invscaling,relu,"(5,)"
xor,2,MLPClassifier,0.001,100,1.0,lbfgs,invscaling,relu,"(100,)"
xor,2,MLPClassifier,0.001,100,0.764,lbfgs,invscaling,relu,"(10,10)"
xor,2,MLPClassifier,0.001,100,1.0,lbfgs,invscaling,relu,"(20,20,20)"
xor,2,MLPClassifier,0.001,100,0.508,lbfgs,adaptive,identity,"(5,)"
xor,2,MLPClassifier,0.001,100,0.508,lbfgs,adaptive,identity,"(100,)"
xor,2,MLPClassifier,0.001,100,0.504,lbfgs,adaptive,identity,"(10,10)"
xor,2,MLPClassifier,0.001,100,0.506,lbfgs,adaptive,identity,"(20,20,20)"
xor,2,MLPClassifier,0.001,100,0.756,lbfgs,adaptive,logistic,"(5,)"
xor,2,MLPClassifier,0.001,100,1.0,lbfgs,adaptive,logistic,"(100,)"
xor,2,MLPClassifier,0.001,100,1.0,lbfgs,adaptive,logistic,"(10,10)"
xor,2,MLPClassifier,0.001,100,0.52,lbfgs,adaptive,logistic,"(20,20,20)"
xor,2,MLPClassifier,0.001,100,0.754,lbfgs,adaptive,tanh,"(5,)"
xor,2,MLPClassifier,0.001,100,1.0,lbfgs,adaptive,tanh,"(100,)"
xor,2,MLPClassifier,0.001,100,1.0,lbfgs,adaptive,tanh,"(10,10)"
xor,2,MLPClassifier,0.001,100,1.0,lbfgs,adaptive,tanh,"(20,20,20)"
xor,2,MLPClassifier,0.001,100,0.756,lbfgs,adaptive,relu,"(5,)"
xor,2,MLPClassifier,0.001,100,1.0,lbfgs,adaptive,relu,"(100,)"
xor,2,MLPClassifier,0.001,100,1.0,lbfgs,adaptive,relu,"(10,10)"
xor,2,MLPClassifier,0.001,100,1.0,lbfgs,adaptive,relu,"(20,20,20)"
xor,2,MLPClassifier,0.001,100,0.608,sgd,constant,identity,"(5,)"
xor,2,MLPClassifier,0.001,100,0.292,sgd,constant,identity,"(100,)"
xor,2,MLPClassifier,0.001,100,0.54,sgd,constant,identity,"(10,10)"
xor,2,MLPClassifier,0.001,100,0.674,sgd,constant,identity,"(20,20,20)"
xor,2,MLPClassifier,0.001,100,0.41,sgd,constant,logistic,"(5,)"
xor,2,MLPClassifier,0.001,100,0.516,sgd,constant,logistic,"(100,)"
xor,2,MLPClassifier,0.001,100,0.5,sgd,constant,logistic,"(10,10)"
xor,2,MLPClassifier,0.001,100,0.5,sgd,constant,logistic,"(20,20,20)"
xor,2,MLPClassifier,0.001,100,0.738,sgd,constant,tanh,"(5,)"
xor,2,MLPClassifier,0.001,100,1.0,sgd,constant,tanh,"(100,)"
xor,2,MLPClassifier,0.001,100,1.0,sgd,constant,tanh,"(10,10)"
xor,2,MLPClassifier,0.001,100,1.0,sgd,constant,tanh,"(20,20,20)"
xor,2,MLPClassifier,0.001,100,0.846,sgd,constant,relu,"(5,)"
xor,2,MLPClassifier,0.001,100,0.988,sgd,constant,relu,"(100,)"
xor,2,MLPClassifier,0.001,100,0.93,sgd,constant,relu,"(10,10)"
xor,2,MLPClassifier,0.001,100,0.998,sgd,constant,relu,"(20,20,20)"
xor,2,MLPClassifier,0.001,100,0.538,sgd,invscaling,identity,"(5,)"
xor,2,MLPClassifier,0.001,100,0.48,sgd,invscaling,identity,"(100,)"
xor,2,MLPClassifier,0.001,100,0.5,sgd,invscaling,identity,"(10,10)"
xor,2,MLPClassifier,0.001,100,0.258,sgd,invscaling,identity,"(20,20,20)"
xor,2,MLPClassifier,0.001,100,0.5,sgd,invscaling,logistic,"(5,)"
xor,2,MLPClassifier,0.001,100,0.5,sgd,invscaling,logistic,"(100,)"
xor,2,MLPClassifier,0.001,100,0.5,sgd,invscaling,logistic,"(10,10)"
xor,2,MLPClassifier,0.001,100,0.5,sgd,invscaling,logistic,"(20,20,20)"
xor,2,MLPClassifier,0.001,100,0.426,sgd,invscaling,tanh,"(5,)"
xor,2,MLPClassifier,0.001,100,0.5,sgd,invscaling,tanh,"(100,)"
xor,2,MLPClassifier,0.001,100,0.5,sgd,invscaling,tanh,"(10,10)"
xor,2,MLPClassifier,0.001,100,0.622,sgd,invscaling,tanh,"(20,20,20)"
xor,2,MLPClassifier,0.001,100,0.5,sgd,invscaling,relu,"(5,)"
xor,2,MLPClassifier,0.001,100,0.5,sgd,invscaling,relu,"(100,)"
xor,2,MLPClassifier,0.001,100,0.5,sgd,invscaling,relu,"(10,10)"
xor,2,MLPClassifier,0.001,100,0.548,sgd,invscaling,relu,"(20,20,20)"
xor,2,MLPClassifier,0.001,100,0.62,sgd,adaptive,identity,"(5,)"
xor,2,MLPClassifier,0.001,100,0.492,sgd,adaptive,identity,"(100,)"
xor,2,MLPClassifier,0.001,100,0.57,sgd,adaptive,identity,"(10,10)"
xor,2,MLPClassifier,0.001,100,0.564,sgd,adaptive,identity,"(20,20,20)"
xor,2,MLPClassifier,0.001,100,0.402,sgd,adaptive,logistic,"(5,)"
xor,2,MLPClassifier,0.001,100,0.442,sgd,adaptive,logistic,"(100,)"
xor,2,MLPClassifier,0.001,100,0.5,sgd,adaptive,logistic,"(10,10)"
xor,2,MLPClassifier,0.001,100,0.584,sgd,adaptive,logistic,"(20,20,20)"
xor,2,MLPClassifier,0.001,100,0.722,sgd,adaptive,tanh,"(5,)"
xor,2,MLPClassifier,0.001,100,1.0,sgd,adaptive,tanh,"(100,)"
xor,2,MLPClassifier,0.001,100,0.728,sgd,adaptive,tanh,"(10,10)"
xor,2,MLPClassifier,0.001,100,0.996,sgd,adaptive,tanh,"(20,20,20)"
xor,2,MLPClassifier,0.001,100,0.496,sgd,adaptive,relu,"(5,)"
xor,2,MLPClassifier,0.001,100,0.996,sgd,adaptive,relu,"(100,)"
xor,2,MLPClassifier,0.001,100,0.754,sgd,adaptive,relu,"(10,10)"
xor,2,MLPClassifier,0.001,100,0.996,sgd,adaptive,relu,"(20,20,20)"
xor,2,MLPClassifier,0.001,100,0.612,adam,constant,identity,"(5,)"
xor,2,MLPClassifier,0.001,100,0.596,adam,constant,identity,"(100,)"
xor,2,MLPClassifier,0.001,100,0.486,adam,constant,identity,"(10,10)"
xor,2,MLPClassifier,0.001,100,0.492,adam,constant,identity,"(20,20,20)"
xor,2,MLPClassifier,0.001,100,0.712,adam,constant,logistic,"(5,)"
xor,2,MLPClassifier,0.001,100,0.634,adam,constant,logistic,"(100,)"
xor,2,MLPClassifier,0.001,100,0.722,adam,constant,logistic,"(10,10)"
xor,2,MLPClassifier,0.001,100,0.5,adam,constant,logistic,"(20,20,20)"
xor,2,MLPClassifier,0.001,100,1.0,adam,constant,tanh,"(5,)"
xor,2,MLPClassifier,0.001,100,1.0,adam,constant,tanh,"(100,)"
xor,2,MLPClassifier,0.001,100,1.0,adam,constant,tanh,"(10,10)"
xor,2,MLPClassifier,0.001,100,1.0,adam,constant,tanh,"(20,20,20)"
xor,2,MLPClassifier,0.001,100,0.77,adam,constant,relu,"(5,)"
xor,2,MLPClassifier,0.001,100,1.0,adam,constant,relu,"(100,)"
xor,2,MLPClassifier,0.001,100,1.0,adam,constant,relu,"(10,10)"
xor,2,MLPClassifier,0.001,100,1.0,adam,constant,relu,"(20,20,20)"
xor,2,MLPClassifier,0.001,100,0.346,adam,invscaling,identity,"(5,)"
xor,2,MLPClassifier,0.001,100,0.448,adam,invscaling,identity,"(100,)"
xor,2,MLPClassifier,0.001,100,0.442,adam,invscaling,identity,"(10,10)"
